filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_41_ch_287_strand.fast5	92980c22-f471-4ce5-8bd4-20e31e994b83	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	287	2	70.440903	12.856242	3226	TRUE	73.043161	2573	10.253984	816	7.205415	0.000000	117.143036	13.279938
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_12_ch_494_strand.fast5	4319f345-59c0-451b-9912-13de904f4456	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	494	3	23.121514	22.896414	5747	TRUE	25.352258	5187	20.665671	1661	9.375569	0.000000	110.293381	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_55_ch_373_strand.fast5	ce655fd3-d238-4468-8caf-a974a0ce45e2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	373	1	135.010292	11.630146	2919	TRUE	137.200199	2369	9.440239	782	9.922583	0.000000	111.132111	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_107_ch_181_strand.fast5	b1df3bb2-8204-44a4-a46d-c90b16e1d402	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	181	4	207.758632	18.563081	4659	TRUE	209.444223	4236	16.877490	1216	9.909961	0.000000	106.658867	15.935925
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_28_ch_21_strand.fast5	01dbbae4-a655-4e8f-89e0-1fbe16c38554	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	21	1	73.466799	7.224768	1813	FALSE	73.466799	1813	7.224768	28	2.577885	0.000000	126.089516	13.279938
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_19_ch_29_strand.fast5	a9781884-b3ef-46c7-b279-ae101210a165	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	29	1	48.003652	10.424635	2616	TRUE	48.156707	2578	10.271580	280	9.075409	0.000000	108.755707	17.194025
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_28_ch_295_strand.fast5	56a4de5b-709b-4643-aa82-584bf377e999	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	295	1	46.308433	8.697875	2183	TRUE	48.803453	1556	6.202855	516	9.230220	0.000000	111.551483	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_53_ch_485_strand.fast5	d0b12d62-3b93-40bf-a24b-88e2462a6324	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	485	1	90.883466	3.313413	831	FALSE	90.883466	831	3.313413	68	3.220973	0.000000	124.971207	5.731342
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_475_strand.fast5	3645d5f1-4899-4044-a298-5ed1993d8d8d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	475	3	130.822045	8.130810	2040	TRUE	134.138446	1208	4.814409	315	8.864037	0.000000	123.014160	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_489_strand.fast5	a4d42ef7-840e-4194-a500-68c21da9abbf	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	489	2	51.943559	12.893094	3236	FALSE	53.322709	2890	11.513944	860	6.810370	0.000000	110.153595	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_20_ch_106_strand.fast5	daba19bd-f88e-4327-9c1a-1be6607d21ea	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	106	1	33.684927	3.554117	892	FALSE	36.653718	146	0.585325	2	3.657545	0.000000	124.272263	1.677466
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_118_ch_136_strand.fast5	584ba8f6-a147-4134-9f46-98624149f82d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	136	1	196.313081	6.440239	1616	FALSE	199.581341	796	3.171979	138	3.317846	0.000000	126.508881	5.871130
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_49_ch_138_strand.fast5	68f47d31-19f3-494c-97d9-8799d5a0a8a2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	138	4	123.454515	3.245020	814	FALSE	123.454515	814	3.245020	38	3.616323	0.000000	104.142670	20.409168
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_66_ch_405_strand.fast5	53774bca-b98e-4b97-b7c8-0d1e8ed1ff43	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	405	1	126.633466	12.306109	3088	TRUE	131.291501	1919	7.648074	412	8.653557	0.000000	120.078598	14.118671
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_37_ch_222_strand.fast5	3380236e-8bc3-43ee-8f62-2a3297691d2f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	222	1	118.256640	20.695219	5194	TRUE	120.866866	4539	18.084993	1304	10.024849	0.000000	115.185989	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_55_ch_231_strand.fast5	3d7c823d-b78d-47e8-8263-8caa8aeeb2c3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	231	1	224.622178	3.587317	900	FALSE	226.583665	408	1.625830	8	1.774518	0.000000	121.756065	1.537677
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_26_ch_430_strand.fast5	bf6e1e45-593d-4bab-8ba7-d0983b358a81	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	430	2	57.191899	4.585325	1150	FALSE	57.191899	1150	4.585325	101	4.963528	0.000000	104.282463	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_56_ch_349_strand.fast5	4d8346aa-66f0-4025-9c34-8ad47d6ed028	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	349	3	79.500000	3.796481	952	TRUE	82.501660	199	0.794821	53	7.888311	0.000000	125.809937	10.484161
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_159_strand.fast5	0c6cc209-1d55-415f-8aa3-24c3a7329e84	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	159	3	104.770252	3.022244	758	FALSE	104.770252	758	3.022244	32	2.419971	0.000000	127.627197	7.129230
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_115_ch_219_strand.fast5	372929a8-0dd1-4461-927d-a6b8431e2fe9	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	219	1	127.165671	11.511620	2889	TRUE	129.314409	2350	9.362882	654	7.662154	0.000000	124.272263	12.441205
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_71_ch_191_strand.fast5	fb37659b-e94a-42cc-8f27-ba5a393d1e43	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	191	3	118.164011	19.232404	4827	TRUE	121.429615	4007	15.966799	790	7.296648	0.000000	124.691628	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_139_ch_483_strand.fast5	e83b0888-60f8-4bdf-bd1c-f66cda326e33	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	483	3	154.583665	15.385458	3861	TRUE	157.365206	3163	12.603918	905	8.513913	0.000000	116.164513	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_16_ch_511_strand.fast5	cee87a04-867d-4a26-90a8-8bb0f8f2b818	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	511	1	33.537517	24.890438	6247	TRUE	36.496016	5504	21.931939	1147	9.026210	0.000000	112.110634	16.215504
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_22_ch_67_strand.fast5	82ed7aa6-7c10-4827-89eb-41e582b70173	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	67	3	98.795153	19.799137	4969	TRUE	98.795153	4969	19.799137	1018	7.741697	0.000000	119.100075	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_177_strand.fast5	2178f8ba-5f65-43fb-a4f5-bb76567daca3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	177	1	118.408699	8.306773	2085	TRUE	120.534197	1551	6.181275	444	10.302682	0.000000	115.465569	15.097193
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_452_strand.fast5	b5a88e12-24b0-4982-b5fb-640ad1885b44	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	452	1	142.546149	5.994024	1504	TRUE	144.385126	1042	4.155046	345	10.006667	0.000000	107.916969	14.677826
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_71_ch_29_strand.fast5	eabf23a5-f783-4bb1-a324-569fc0818fe8	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	29	1	202.484064	4.270252	1071	FALSE	202.484064	1071	4.270252	55	5.202255	0.000000	102.604996	12.021838
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_15_ch_116_strand.fast5	7025fa09-3e3d-480c-9de9-f004ff351cef	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	116	1	20.115538	20.065737	5036	TRUE	22.428287	4456	17.752988	1316	10.003746	0.000000	111.691269	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_113_ch_130_strand.fast5	2f100778-c2d8-48b4-bdf2-9a0e0e29c1ab	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	130	3	204.088977	3.219124	808	FALSE	204.088977	808	3.219124	59	5.421881	0.000000	102.045837	13.699305
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_14_ch_463_strand.fast5	9c68aa60-87d6-4fc0-ae24-7470d1b3211a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	463	1	27.127822	3.082669	773	FALSE	27.127822	773	3.082669	72	3.504251	0.000000	126.089516	10.623950
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_235_ch_192_strand.fast5	45565315-b572-4307-a3c6-f1665ff24e9e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	192	4	219.350598	5.115538	1284	FALSE	219.350598	1284	5.115538	60	5.554559	0.000000	114.626831	17.054235
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_134_ch_17_strand.fast5	924a8aec-c460-4b60-8500-e010d8bbbc5f	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	17	3	222.835989	6.410027	1608	FALSE	225.011952	1062	4.234064	335	4.846519	0.000000	76.184906	12.301416
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_68_ch_221_strand.fast5	b56b5212-8df8-4e8e-9fda-e2b7e64407fb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	221	4	117.756308	21.196215	5320	TRUE	122.586653	4107	16.365870	959	10.434277	0.000000	119.100075	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_28_ch_243_strand.fast5	0676d966-4c6d-4049-9ede-29c1157b2cd2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	243	1	48.239708	10.188579	2557	TRUE	51.161687	1823	7.266600	437	9.718692	0.000000	110.852539	14.957404
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_143_ch_512_strand.fast5	6cfd6d9f-94eb-40d2-87b9-b1b43b080bff	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	512	1	174.594954	16.295485	4090	TRUE	178.424635	3128	12.465803	903	9.992262	0.000000	115.185989	12.161628
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_57_ch_334_strand.fast5	69a11375-2723-4383-a314-ecf3c73ec686	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	334	1	125.672311	4.575033	1148	FALSE	129.901394	86	0.345950	1	3.649296	0.000000	126.508881	1.677466
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_30_ch_178_strand.fast5	7c440eaf-2dba-4257-9c7f-9d3eeea6ce19	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	178	2	73.637450	3.628486	910	FALSE	73.637450	910	3.628486	55	4.498659	0.000000	97.572594	9.226062
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_101_ch_439_strand.fast5	d37311a2-8bcb-480a-bfd3-709c38cb82cb	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	439	3	200.328353	22.335657	5606	TRUE	202.109562	5159	20.554449	1328	9.549277	0.000000	113.788101	15.796137
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_102_ch_203_strand.fast5	a4763da9-1e3c-4ceb-a132-6784ff58e461	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	203	3	166.110226	3.859562	968	FALSE	166.110226	968	3.859562	66	3.763670	0.000000	81.496880	8.387329
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_18_ch_333_strand.fast5	30160fae-3e6d-4a3e-b3f4-24c043d4ef39	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	333	1	35.884794	3.388778	850	FALSE	35.884794	850	3.388778	16	3.847329	0.000000	132.659592	4.193665
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_69_ch_89_strand.fast5	cbd1321b-0b04-4422-8deb-28511b094ec1	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	89	1	140.114874	4.790505	1202	FALSE	140.114874	1202	4.790505	73	4.871883	0.000000	98.131752	8.946485
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_116_ch_197_strand.fast5	edf06eb0-dccd-4c19-ad95-acde931a392a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	197	1	212.489708	10.651726	2673	FALSE	212.622510	2640	10.518924	419	2.987228	0.000000	133.358536	6.989441
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_393_strand.fast5	7fe8891f-af07-42ce-acbc-e47408d2ac31	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	393	1	23.439907	3.912019	981	FALSE	25.449203	477	1.902722	18	2.548361	0.000000	143.423325	2.655988
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_152_strand.fast5	82d5c403-9559-43da-8636-a2257666488c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	152	1	101.861886	8.283533	2079	TRUE	104.796481	1342	5.348938	393	8.924272	0.000000	123.293739	14.258460
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_70_ch_509_strand.fast5	eed0a8b9-60d6-4da1-a1a9-60b3fd0e1345	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	509	1	160.647410	9.321713	2339	TRUE	162.970784	1756	6.998340	563	9.527907	0.000000	107.357819	15.516560
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_68_ch_261_strand.fast5	6404d8e1-fb58-45c0-a23f-040da3b88e77	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	261	1	108.787849	12.131806	3045	TRUE	111.250332	2427	9.669323	785	9.284207	0.000000	115.046204	16.215504
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_26_ch_67_strand.fast5	abd4110f-06bb-4b43-8998-1ca19ee6ca0d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	67	3	121.200531	3.171315	796	FALSE	123.482404	223	0.889442	51	2.689622	0.000000	123.293739	5.172186
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_217_strand.fast5	837250f4-40fe-4f59-8cea-5b33e316371c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	217	1	106.210491	3.800465	953	FALSE	106.210491	953	3.800465	49	5.776069	0.000000	102.884575	15.236981
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_102_ch_145_strand.fast5	aeb505ac-947f-4335-8ffe-dd439dd1af27	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	145	1	179.600266	3.730080	936	FALSE	179.600266	936	3.730080	88	3.065105	0.000000	129.164871	6.290497
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_106_ch_262_strand.fast5	46af5703-7165-4e96-8554-5d4523148b27	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	262	1	66.344290	4.857238	1219	FALSE	66.344290	1219	4.857238	38	5.556015	0.000000	98.551117	11.183105
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_61_ch_332_strand.fast5	87972632-5ade-4f39-b6f5-7e22834ca326	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	332	3	146.802789	7.175963	1801	TRUE	149.088313	1227	4.890438	334	9.538118	0.000000	118.540924	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_58_ch_315_strand.fast5	8676aa15-db73-48a6-b687-1c87db2775fa	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	315	3	116.010624	7.735724	1941	FALSE	116.010624	1941	7.735724	131	4.318077	0.000000	105.260979	13.559516
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_24_ch_149_strand.fast5	c2d1e120-7d2a-46b4-9da7-a938546468ca	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	149	1	31.340305	7.438579	1867	TRUE	34.356906	1109	4.421979	341	8.705792	0.000000	116.723663	12.021838
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_34_ch_133_strand.fast5	96bceb15-e101-473c-9bd5-eaa18e297fc0	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	133	1	68.536853	16.078353	4035	TRUE	70.823705	3461	13.791501	1117	10.035588	0.000000	110.992325	14.817616
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_27_ch_182_strand.fast5	8cf9e8cb-472b-4ee9-b0ee-75c8148a6452	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	182	3	52.139774	5.788513	1452	FALSE	52.139774	1452	5.788513	91	3.957592	0.000000	126.508881	10.344373
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_359_strand.fast5	15475cc9-81bd-4c61-abb4-a75eee107c5e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	359	4	31.473440	3.336321	837	FALSE	31.473440	837	3.336321	47	3.065630	0.000000	94.497246	4.053876
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_48_ch_53_strand.fast5	ea5086ed-ddec-4600-8175-284857c2897d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	53	4	102.897078	4.337317	1088	FALSE	102.897078	1088	4.337317	67	3.777257	0.000000	95.196190	7.688385
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_36_ch_341_strand.fast5	b50d2638-1131-43c1-b8ba-1f5bade06e46	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	341	1	74.112550	3.418327	858	FALSE	74.112550	858	3.418327	52	4.100279	0.000000	103.303940	6.010919
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_205_strand.fast5	4c156395-641c-424e-bdc0-f40f5d6d668e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	205	1	151.153054	3.606242	905	FALSE	151.153054	905	3.606242	11	3.349358	0.000000	106.099716	17.194025
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_16_ch_473_strand.fast5	c790e56e-12d2-4ee7-aadf-cf915f730d17	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	473	1	19.615870	15.498672	3890	FALSE	22.735724	3107	12.378818	416	4.212769	0.000000	100.368370	6.430286
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_21_ch_455_strand.fast5	f120e67b-b702-4ef7-9872-f93f5f610439	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	455	1	68.003652	4.893758	1228	FALSE	68.003652	1228	4.893758	110	2.854153	0.000000	135.175797	3.354932
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_55_ch_394_strand.fast5	9c4c9309-bcec-4c59-a84d-b02153766d0a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	394	4	111.832005	3.589973	901	FALSE	111.832005	901	3.589973	54	5.443560	0.000000	102.604996	14.398249
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_29_ch_221_strand.fast5	e0351e61-291e-4279-8d0d-5621c37e0c6c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	221	4	45.205179	6.660359	1671	FALSE	49.280544	648	2.584993	89	2.611472	0.000000	128.046555	4.053876
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_43_ch_199_strand.fast5	891a7876-710e-4336-a556-91fa7342a81e	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	199	1	90.359894	3.771248	946	TRUE	92.253984	471	1.877158	132	9.548447	0.000000	112.949371	13.978882
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_358_strand.fast5	6141f751-b1d7-48ed-864b-e424c6d40802	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	358	1	97.803121	13.886454	3485	FALSE	100.687583	2761	11.001992	671	6.736502	0.000000	114.906410	11.462684
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_65_ch_438_strand.fast5	5547617b-37a6-4eaa-bb1b-f4420043a140	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	438	3	96.182603	13.262948	3329	TRUE	99.245352	2560	10.200199	582	8.457213	0.000000	108.755707	16.075714
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_119_ch_405_strand.fast5	bb2a7c73-1ab2-48d2-9bc7-f9d77317b947	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	405	1	225.212815	3.189907	800	FALSE	225.212815	800	3.189907	23	5.215085	0.000000	100.927528	6.709864
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_35_ch_500_strand.fast5	fb5e6566-e24b-44c7-8ae5-771181c0afd2	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	500	3	92.931939	3.275564	822	TRUE	94.643758	392	1.563745	70	10.173755	0.000000	113.228943	14.538037
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_42_ch_130_strand.fast5	789f4384-8b03-4a4e-9726-ae3ba35e954c	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	130	3	70.365538	3.678619	923	FALSE	70.365538	923	3.678619	60	3.508131	0.000000	96.174706	4.193665
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_31_ch_416_strand.fast5	2036401e-f82a-46c0-ba68-7e4d02c70ddf	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	416	1	31.614210	12.411687	3115	FALSE	34.505644	2389	9.520252	766	5.113647	0.000000	73.948288	11.183105
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_52_ch_258_strand.fast5	7159691f-a26b-4dee-ab2b-6e5027b565ab	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	258	1	111.313745	3.842629	964	TRUE	111.313745	964	3.842629	256	7.266014	0.000000	104.142670	15.656348
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_22_ch_366_strand.fast5	ed79260c-9c4e-4f31-ad18-3742d524d8e3	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	366	4	21.973440	20.712815	5198	TRUE	22.106242	5165	20.580013	1109	8.818340	0.000000	111.691269	16.634871
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_64_ch_124_strand.fast5	7c153b7b-886a-4bcf-ad82-d4d911b6f8fa	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	124	1	139.293161	8.441567	2118	TRUE	141.613214	1536	6.121514	479	8.890374	0.000000	112.390213	14.258460
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_59_ch_403_strand.fast5	420484ef-ad49-48ca-8677-13601e69b69d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	403	1	95.571713	11.643758	2922	TRUE	100.138446	1776	7.077025	628	8.374024	0.000000	131.820862	16.075714
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_52_ch_163_strand.fast5	ca7600ff-0a24-4baf-a10b-ad5f9d2b103d	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	163	1	144.916999	11.117530	2790	FALSE	144.916999	2790	11.117530	188	3.583242	0.000000	120.358177	7.967963
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_48_ch_225_strand.fast5	4b80568b-9731-4daf-8e08-556c97cc650a	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	225	3	114.280544	3.378818	848	FALSE	114.280544	848	3.378818	55	6.285828	0.000000	91.561676	7.828174
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_44_ch_134_strand.fast5	f33c3aaf-0af0-49cc-bf7b-42bd1ff296c8	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	134	1	58.454515	15.888446	3988	TRUE	63.305113	2770	11.037849	696	9.124040	0.000000	101.346893	9.785217
knope_20170928_FAH27864_MN20358_sequencing_run_170928_jhuna12878rna1_16188_read_11_ch_401_strand.fast5	16f07bd6-3c06-4c55-87c1-098cfc91fa70	62f43a8034d5d4b5f21b4f203d9bb8843b805ea9	0	401	1	10.934595	3.096946	777	FALSE	10.934595	777	3.096946	58	3.733608	0.000000	123.014160	6.290497
